Download Time:2026/05/18 12:14:26,Search Date:2000/01/01 - 2012/01/01 Magnitude(min):4.5 
Origin Time,Latitude[degree],Longitude[degree],Depth[km],Magnitude,Max Acc[gal],Max Vel[cm/s],Seismic Intensity,Number of stations
2011/04/16 10:11:00,25.2040,124.0250,137,5.8,12.5,0.6,2.0,6
2011/04/15 23:34:00,39.1640,142.4260,31,5.0,55.6,0.8,2.5,99
2011/04/15 21:53:00,37.4090,141.4900,19,4.7,17.0,0.5,1.9,40
2011/04/14 19:32:00,39.7850,143.4290,32,5.0,14.3,1.0,2.5,81
2011/04/14 12:09:00,36.9800,140.7750,11,5.4,143.0,12.2,4.2,259
2011/04/14 07:35:00,36.7750,140.5750,9,5.1,684.4,26.1,5.2,208
2011/04/14 04:57:00,39.6440,143.8120,0,6.3,16.5,1.7,2.7,207
2011/04/13 21:58:00,37.2220,141.2010,14,4.5,26.2,0.7,2.5,61
2011/04/13 10:08:00,36.9120,140.7100,5,5.7,484.1,20.2,5.2,351
2011/04/13 08:54:00,38.2700,141.8770,61,4.5,58.6,1.0,2.6,78
2011/04/13 08:36:00,35.4840,140.8810,27,5.3,57.2,2.4,3.2,114
2011/04/13 04:37:00,39.3400,142.0670,48,5.5,186.8,4.3,4.0,151
2011/04/13 04:02:00,36.9420,140.6350,7,4.5,97.0,2.3,3.1,77
2011/04/12 19:15:00,37.1470,140.8230,10,4.5,80.7,1.9,3.0,127
2011/04/12 17:48:00,37.0240,140.6910,10,4.9,224.8,7.9,4.0,193
2011/04/12 16:15:00,36.8290,138.5710,1,4.6,111.1,2.7,3.6,95
2011/04/12 14:26:00,37.0390,140.6550,14,4.8,190.0,7.8,4.5,141
2011/04/12 14:15:00,37.0500,140.6760,13,4.5,81.9,1.7,2.9,65
2011/04/12 14:07:00,37.0490,140.6460,15,6.4,847.0,60.5,5.8,529
2011/04/12 08:48:00,37.0270,140.6950,11,4.7,102.9,2.7,3.3,155
2011/04/12 08:08:00,35.4790,140.8700,26,6.4,203.5,9.4,4.4,387
2011/04/12 07:32:00,36.8270,138.5860,0,4.7,75.5,2.5,3.3,84
2011/04/12 07:26:00,36.8150,138.6080,0,5.6,209.8,11.7,4.4,221
2011/04/12 00:57:00,37.0590,140.6560,11,5.0,60.5,3.1,3.7,158
2011/04/12 00:43:00,36.9400,140.6530,11,4.5,302.8,6.4,3.9,130
2011/04/12 00:21:00,36.8370,140.5160,7,4.8,97.1,3.9,3.8,140
2011/04/11 22:05:00,37.0150,140.6930,11,4.7,323.1,10.6,3.8,182
2011/04/11 20:42:00,36.9620,140.6360,11,5.9,385.6,12.3,4.6,455
2011/04/11 18:36:00,36.8970,140.6830,8,4.8,190.2,5.3,4.0,164
2011/04/11 18:05:00,36.9850,140.7330,12,5.1,257.8,10.8,4.4,299
2011/04/11 17:59:00,36.9890,140.7330,12,4.8,190.0,11.1,4.3,136
2011/04/11 17:58:00,37.0200,140.6100,10,4.9,212.9,4.5,3.6,214
2011/04/11 17:26:00,37.0590,140.6250,5,5.4,164.3,7.6,4.4,258
2011/04/11 17:19:00,37.0020,140.7230,11,4.5,69.1,3.1,3.3,100
2011/04/11 17:17:00,36.8870,140.7180,9,5.7,61.8,1.8,2.7,49
2011/04/11 17:16:00,36.9420,140.6750,6,7.0,745.8,56.6,5.8,731
2011/04/11 13:51:00,37.4650,141.3260,29,5.0,135.3,5.3,4.1,186
2011/04/11 06:36:00,36.7370,141.1560,53,5.1,161.0,6.1,4.3,246
2011/04/11 02:45:00,37.2940,141.4450,36,4.5,59.0,2.2,3.2,123
2011/04/11 00:07:00,38.3250,141.8690,64,4.5,68.0,1.1,2.7,101
2011/04/09 21:58:00,30.0110,131.8400,62,5.8,14.5,0.8,2.4,84
2011/04/09 18:42:00,38.2440,141.8170,58,5.4,286.0,5.3,4.1,253
2011/04/09 03:42:00,43.5350,147.5370,34,5.2,17.7,0.5,2.3,56
2011/04/08 11:57:00,36.7700,141.1700,44,4.7,56.0,1.2,3.0,145
2011/04/07 23:49:00,38.1390,141.8210,59,4.6,52.7,1.2,2.9,96
2011/04/07 23:32:00,38.2000,141.9240,66,7.1,1495.8,67.9,6.2,923
2011/04/07 11:40:00,36.5370,140.8930,51,4.9,205.1,5.4,4.0,167
2011/04/07 01:25:00,38.3840,142.1470,39,4.5,22.4,0.6,2.0,67
2011/04/06 22:55:00,37.6300,141.5750,46,5.3,145.1,4.3,3.6,309
2011/04/06 21:56:00,36.7300,140.6050,7,4.9,421.2,7.1,3.9,195
2011/04/06 07:02:00,38.3970,142.3140,27,5.0,29.7,0.7,2.6,174
2011/04/05 23:41:00,35.7000,140.9880,10,4.6,89.6,3.3,3.1,63
2011/04/05 13:25:00,38.8950,142.5490,42,4.6,30.4,0.5,2.2,69
2011/04/05 10:29:00,39.6690,142.1440,48,4.7,98.1,2.0,3.1,82
2011/04/04 17:42:00,37.8070,142.5470,38,4.8,10.6,0.3,1.9,115
2011/04/03 23:55:00,37.8600,142.1640,36,4.5,6.8,0.3,1.5,89
2011/04/03 23:53:00,37.8650,142.1340,40,4.9,18.5,0.8,2.3,119
2011/04/03 21:57:00,37.2600,141.4050,48,4.6,115.9,3.3,3.2,128
2011/04/03 16:38:00,37.6220,141.6530,47,5.4,170.2,5.8,4.2,304
2011/04/02 23:38:00,37.0920,140.8360,6,4.8,31.6,1.7,3.0,133
2011/04/02 16:56:00,36.2040,139.9650,54,5.0,417.2,13.7,4.9,287
2011/04/02 14:33:00,39.0900,142.3890,36,4.7,87.4,1.2,2.6,82
2011/04/02 14:08:00,36.4190,141.1000,45,4.6,65.7,1.6,3.2,127
2011/04/02 13:08:00,38.7690,142.0990,42,5.2,186.0,4.0,3.9,198
2011/04/02 05:00:00,38.8720,141.9990,49,4.9,111.1,3.2,3.5,130
2011/04/01 20:58:00,39.3320,142.1690,45,6.0,161.7,6.3,4.2,340
2011/04/01 19:49:00,40.2540,140.3660,12,5.0,343.9,13.5,4.9,184
2011/03/31 16:15:00,38.8690,142.0870,47,6.1,239.7,10.7,4.1,400
2011/03/30 22:19:00,36.7000,141.0000,50,5.0,381.5,6.1,4.3,281
2011/03/29 19:54:00,37.4000,142.4000,0,6.4,47.6,4.5,3.6,460
2011/03/28 07:24:00,38.3890,142.3190,31,6.5,193.3,9.9,4.4,519
2011/03/26 19:18:00,38.6000,141.9000,50,5.1,144.2,4.4,3.9,232
2011/03/25 20:36:00,38.7000,142.3000,40,6.2,223.8,6.3,4.3,430
2011/03/24 17:21:00,39.0740,142.3610,34,6.2,198.6,6.3,4.2,433
2011/03/24 08:56:00,36.1740,140.0450,52,4.8,309.6,10.8,4.8,280
2011/03/24 05:33:00,36.3000,141.0000,40,4.7,146.2,3.8,3.9,183
2011/03/23 18:55:00,37.1070,140.7630,9,4.7,136.3,4.4,3.8,151
2011/03/23 07:36:00,37.0600,140.7730,7,5.8,279.1,10.6,4.8,417
2011/03/23 07:34:00,37.0940,140.7980,7,5.5,274.7,9.4,4.7,201
2011/03/23 07:12:00,37.0800,140.7900,8,6.0,254.5,12.6,4.5,395
2011/03/23 00:49:00,39.2000,142.4000,20,5.2,86.2,2.1,3.1,205
2011/03/22 18:44:00,39.8000,143.8000,10,6.2,10.9,1.1,2.6,149
2011/03/22 18:19:00,37.4000,141.9000,10,6.3,189.0,9.9,4.4,529
2011/03/22 16:19:00,37.1000,143.9000,10,6.3,34.5,1.7,2.9,457
2011/03/22 12:38:00,35.3000,141.2000,10,5.7,26.2,3.5,3.5,203
2011/03/21 04:54:00,37.3000,141.2000,30,4.7,143.4,3.3,3.5,187
2011/03/20 21:03:00,39.3000,142.1000,50,5.8,237.2,5.6,4.0,263
2011/03/20 10:30:00,36.9000,141.3000,20,5.7,102.2,6.2,4.2,346
2011/03/19 18:56:00,36.7800,140.5730,5,6.1,1084.4,67.9,6.0,519
2011/03/19 08:49:00,36.8000,140.7000,10,5.3,318.6,15.0,4.8,195
2011/03/19 08:33:00,39.2000,142.5000,20,5.6,82.6,3.5,3.7,243
2011/03/18 17:01:00,35.9000,141.3000,10,5.4,39.7,3.3,3.3,207
2011/03/17 21:55:00,36.7000,141.3000,30,5.8,109.9,4.4,3.9,471
2011/03/17 21:32:00,35.7000,141.1000,40,5.8,202.9,14.8,4.3,263
2011/03/17 13:14:00,40.1000,142.5000,20,5.8,73.9,4.5,3.8,317
2011/03/16 23:46:00,38.5000,141.8000,50,5.2,109.9,2.4,3.4,202
2011/03/16 22:39:00,36.0000,140.5000,60,5.3,57.7,3.1,3.4,328
2011/03/16 13:14:00,37.5000,141.7000,20,5.6,172.8,7.1,4.4,336
2011/03/16 12:52:00,35.8340,140.9080,10,6.1,215.5,8.7,4.4,432
2011/03/15 22:31:00,35.3050,138.7160,14,6.4,1075.6,82.1,6.3,586
2011/03/14 15:52:00,36.9000,141.2000,40,5.2,178.7,4.9,3.9,316
2011/03/14 15:18:00,37.4000,141.4000,30,5.3,146.0,3.6,3.8,275
2011/03/14 15:13:00,37.7000,142.7000,10,6.3,60.1,2.7,3.4,371
2011/03/14 10:02:00,36.4550,141.1280,32,6.2,290.2,12.0,4.6,449
2011/03/13 10:26:00,35.8000,141.9000,10,6.4,94.3,4.6,3.8,314
2011/03/13 08:25:00,38.0090,141.9520,15,6.2,123.7,7.6,4.0,427
2011/03/13 03:09:00,37.4000,141.3000,30,4.5,105.5,3.2,3.3,126
2011/03/12 23:43:00,39.5000,142.7000,30,6.1,138.3,4.6,3.9,315
2011/03/12 22:15:00,37.1940,141.4280,40,6.2,355.3,10.6,4.7,544
2011/03/12 19:53:00,39.0000,142.5000,0,5.8,224.7,6.6,4.1,340
2011/03/12 15:19:00,39.2000,142.5000,10,5.4,296.6,5.4,4.1,254
2011/03/12 10:14:00,37.3000,141.4000,20,4.5,138.5,2.8,3.6,163
2011/03/12 08:11:00,37.2000,141.0000,0,4.8,80.0,3.2,3.6,51
2011/03/12 06:34:30,37.4000,141.4000,20,4.8,61.3,2.9,3.6,195
2011/03/12 05:42:00,36.9690,138.5930,4,5.3,94.1,3.1,3.7,86
2011/03/12 04:47:00,40.4000,139.1000,10,6.4,139.6,7.1,4.3,273
2011/03/12 04:45:00,37.5000,141.7000,30,5.2,91.6,3.7,3.8,226
2011/03/12 04:32:00,36.9450,138.5750,1,5.9,415.0,11.9,4.7,363
2011/03/12 03:59:00,36.9820,138.6000,8,6.7,803.5,36.4,5.4,556
2011/03/11 20:37:00,39.1650,142.6220,24,6.7,363.0,12.0,4.8,586
2011/03/11 17:41:00,37.4220,141.3200,27,6.1,771.6,25.0,4.9,495
2011/03/11 16:30:00,37.3530,141.2840,27,6.0,308.4,12.1,4.7,214
2011/03/11 16:29:00,39.0270,142.2840,36,6.5,366.9,19.2,4.9,322
2011/03/11 15:26:00,37.8340,144.8970,34,7.5,126.1,7.5,4.1,867
2011/03/11 15:15:00,36.1050,141.2680,43,7.7,957.2,52.8,6.0,753
2011/03/11 15:13:00,37.2000,141.6630,27,6.1,232.4,9.4,4.5,240
2011/03/11 15:09:00,39.8350,142.7840,32,7.4,407.2,21.7,5.0,417
2011/03/11 15:08:00,35.1770,139.0280,6,4.6,467.2,14.2,4.5,96
2011/03/11 15:06:00,39.0390,142.4010,27,6.4,274.4,6.6,4.4,251
2011/03/11 14:58:00,37.6720,141.9130,23,6.4,106.4,9.2,4.3,281
2011/03/11 14:54:00,37.4970,141.3330,36,5.8,838.8,49.6,5.8,184
2011/03/11 14:51:00,36.7300,142.0310,11,6.8,139.9,12.7,4.6,397
2011/03/11 14:46:00,38.1000,142.8640,24,9.0,2933.2,112.2,6.6,1225
2011/03/11 01:54:00,38.0590,143.6070,18,5.4,2.3,0.3,1.3,54
2011/03/10 20:21:00,38.5150,143.3110,23,5.2,2.2,0.2,1.0,48
2011/03/10 17:08:00,38.5640,143.5390,34,5.9,4.9,0.5,1.8,109
2011/03/10 08:36:00,38.3870,143.4110,35,5.2,5.1,0.3,1.4,86
2011/03/10 06:24:00,38.1690,143.0470,9,6.8,39.0,3.4,3.2,523
2011/03/10 03:45:00,38.4750,143.4360,36,6.3,8.0,1.2,2.4,172
2011/03/10 03:16:00,38.2670,142.8820,29,6.4,30.9,3.5,3.2,453
2011/03/09 20:27:00,38.5420,143.1560,8,5.3,5.2,0.3,1.4,71
2011/03/09 17:02:00,38.5950,143.1720,7,5.2,4.5,0.4,1.8,88
2011/03/09 13:45:00,38.4340,142.9440,22,5.3,7.3,0.5,1.8,94
2011/03/09 13:37:00,38.6020,143.2520,11,6.1,9.3,1.0,2.4,206
2011/03/09 13:32:00,38.6190,143.2810,22,5.1,2.3,0.2,1.1,51
2011/03/09 13:05:00,38.5990,143.1340,9,5.6,5.4,0.6,1.7,98
2011/03/09 12:08:00,38.3540,143.3190,27,5.8,3.2,0.4,1.6,91
2011/03/09 11:58:00,38.2950,143.1590,21,6.0,6.2,0.8,2.1,132
2011/03/09 11:57:00,38.3190,143.4010,12,6.2,6.4,1.4,2.2,160
2011/03/09 11:45:00,38.3250,143.2820,8,7.3,104.3,14.2,4.4,742
2011/03/07 19:13:00,29.0840,129.4590,27,5.1,9.4,0.7,2.3,4
2011/03/07 18:49:00,29.0840,129.4570,29,4.5,2.0,0.1,0.9,2
2011/03/02 08:27:00,24.7510,125.2200,25,4.9,90.1,3.1,3.1,4
2011/02/28 09:04:00,32.1170,131.8550,34,4.6,56.5,1.5,2.8,76
2011/02/27 05:38:00,36.1520,137.4560,4,5.5,373.4,11.5,5.1,298
2011/02/27 02:19:00,36.1540,137.4600,4,5.0,1538.7,40.7,5.8,180
2011/02/27 00:38:00,37.3000,141.8460,43,5.2,16.2,0.8,2.2,206
2011/02/26 23:40:00,38.1670,143.5390,34,5.2,2.8,0.3,1.4,50
2011/02/26 04:12:00,34.4320,140.3760,56,5.0,66.9,3.5,3.6,100
2011/02/22 13:56:00,26.3510,128.9520,33,5.2,6.7,0.3,1.6,6
2011/02/21 15:46:00,33.8740,135.3660,53,4.8,185.2,4.1,3.9,222
2011/02/17 08:45:00,25.9630,128.4200,46,5.3,9.9,0.8,2.3,5
2011/02/15 23:12:00,25.9540,128.4450,41,5.4,11.7,1.2,2.4,5
2011/02/10 22:03:00,37.1550,141.4110,48,5.4,77.8,5.5,3.9,332
2011/02/05 10:56:00,34.8520,140.6210,64,5.2,123.6,6.9,4.0,228
2011/02/04 20:16:00,29.2030,130.3090,72,5.0,4.5,0.3,1.7,10
2011/02/04 18:11:00,31.0760,131.5170,31,4.7,27.2,1.5,3.0,49
2011/01/25 14:24:00,35.1800,141.4100,39,5.3,5.4,1.1,2.1,44
2011/01/20 20:36:00,29.5480,129.5840,150,4.9,14.4,0.4,1.7,23
2011/01/16 20:33:00,34.0050,133.7780,44,4.5,148.4,2.6,3.5,164
2011/01/16 12:35:00,43.8590,147.9710,62,5.1,6.4,0.2,1.5,16
2011/01/13 06:32:00,27.0710,140.1760,516,6.3,3.5,0.2,1.3,77
2011/01/09 21:42:00,42.3370,144.5260,31,4.7,8.2,0.3,1.7,57
2011/01/03 13:45:00,38.5700,139.2650,12,4.7,66.8,2.4,3.3,124
2011/01/01 08:01:00,36.6540,140.9760,49,4.7,76.7,2.2,3.4,163
2010/12/25 09:22:00,28.2060,130.4840,55,4.7,4.2,0.3,1.7,4
2010/12/23 06:50:00,26.9340,143.6910,59,6.5,2.4,0.2,1.0,28
2010/12/22 02:20:00,27.0480,143.9380,8,7.4,9.1,0.7,2.2,329
2010/12/15 23:19:00,27.4660,129.5520,26,4.7,8.9,0.3,1.7,4
2010/12/15 16:37:00,41.0250,142.8120,23,4.7,11.3,0.5,2.0,100
2010/12/15 14:43:00,41.9490,144.4710,35,4.7,7.8,0.5,2.0,47
2010/12/13 14:19:00,27.5040,129.5420,40,4.6,5.1,0.1,1.2,3
2010/12/10 01:21:00,39.0490,143.8260,8,4.9,3.1,0.3,1.5,27
2010/12/06 16:30:00,40.7950,143.2220,7,5.8,22.1,1.5,3.1,246
2010/12/02 06:44:00,42.9750,141.4440,3,4.6,40.5,1.8,2.9,55
2010/11/30 12:25:00,28.3540,139.5910,494,7.1,80.1,6.8,4.1,433
2010/11/27 04:20:00,23.9210,122.9470,55,4.7,2.1,0.1,0.4,2
2010/11/24 20:09:00,36.2250,140.9050,47,4.9,124.0,3.0,3.8,215
2010/11/19 13:02:00,43.1700,145.6010,53,4.8,139.3,4.9,3.8,103
2010/11/05 19:14:00,36.0590,139.8450,45,4.6,102.4,3.5,3.4,274
2010/11/05 07:31:00,36.7440,141.2750,48,4.9,36.9,1.2,2.9,200
2010/11/03 03:10:00,46.4800,147.2530,392,5.4,12.0,0.5,2.1,65
2010/10/16 06:14:00,40.1590,142.4340,36,4.6,20.0,0.7,2.3,87
2010/10/14 22:59:00,42.3090,143.0720,53,5.5,167.2,4.7,4.0,274
2010/10/10 06:46:00,25.8090,127.8070,43,4.6,12.0,0.6,1.8,4
2010/10/06 13:51:00,33.5240,133.7330,7,4.5,93.9,2.8,3.0,117
2010/10/04 22:28:00,24.2130,125.3370,53,6.4,80.3,3.8,3.5,8
2010/10/03 09:26:00,37.1350,138.4200,22,4.7,260.1,9.3,4.3,158
2010/10/03 06:52:00,37.1320,138.4210,24,4.6,206.7,5.7,4.1,111
2010/10/03 06:37:00,37.1390,138.4250,23,4.5,77.4,2.1,3.1,99
2010/09/30 21:47:00,37.0800,141.1250,51,4.8,51.2,1.9,3.3,160
2010/09/30 01:23:00,37.2770,140.0080,7,4.6,78.1,1.6,3.4,105
2010/09/29 17:00:00,37.2820,140.0280,8,5.7,217.4,8.3,4.2,262
2010/09/29 12:02:00,37.2950,140.0480,6,4.8,85.5,1.7,3.2,129
2010/09/28 21:31:00,25.7230,126.4550,28,4.9,7.0,0.2,1.2,3
2010/09/28 01:13:00,43.4970,145.7620,99,5.3,128.6,4.4,3.9,205
2010/09/27 02:55:00,35.6920,140.1000,68,4.5,16.5,0.6,2.2,215
2010/09/24 04:47:00,24.8310,125.6070,52,4.9,16.0,1.2,2.0,2
2010/09/22 05:32:00,35.8740,140.4830,35,4.5,56.3,1.1,2.5,117
2010/09/13 14:48:00,41.4520,142.1260,63,5.8,84.8,5.4,4.0,358
2010/09/04 06:15:00,42.7390,145.5170,61,5.1,159.2,5.2,4.0,118
2010/09/01 16:33:00,37.9100,141.8740,43,5.0,37.1,0.7,2.3,151
2010/08/31 11:30:00,40.3990,139.1760,33,4.9,22.2,1.2,2.4,100
2010/08/27 00:08:00,36.1890,136.9700,286,5.2,6.6,0.4,1.8,177
2010/08/21 23:25:00,37.3020,141.6980,43,4.6,16.3,0.6,2.0,69
2010/08/14 13:25:00,42.8190,142.3440,109,4.6,34.7,1.3,2.9,174
2010/08/11 00:48:00,28.7940,128.6540,12,4.9,2.9,0.2,1.1,2
2010/08/10 14:50:00,39.3450,143.4970,30,6.3,20.4,1.9,3.0,288
2010/08/08 01:03:00,37.7950,142.0540,37,4.6,15.0,0.3,1.5,76
2010/08/07 14:31:00,42.8270,145.0760,50,4.6,35.5,1.0,2.7,65
2010/08/04 15:48:00,24.9760,125.5240,23,4.8,43.0,1.1,2.6,2
2010/08/03 07:31:00,36.7340,140.3160,82,4.6,118.3,2.4,3.6,196
2010/07/28 08:06:00,42.3340,143.8020,56,4.5,80.6,2.4,3.2,105
2010/07/27 08:31:00,38.9940,142.3110,25,5.3,116.3,2.2,3.2,189
2010/07/23 06:06:00,35.8750,140.4880,35,4.9,224.0,6.9,3.8,205
2010/07/21 06:19:00,34.2020,135.6960,58,5.1,95.0,3.3,3.6,379
2010/07/08 21:23:00,42.5700,144.5320,59,4.7,79.8,2.6,3.3,94
2010/07/05 06:56:00,39.6540,142.6560,34,6.4,115.4,4.1,3.9,471
2010/07/04 15:03:00,35.9350,140.3030,88,4.5,32.8,1.0,2.6,231
2010/07/04 04:33:00,39.0200,140.9150,7,5.2,263.3,6.2,4.2,195
2010/06/28 06:03:00,41.6220,141.8360,57,5.1,70.4,3.2,3.6,247
2010/06/19 19:01:00,41.3040,142.6690,33,4.9,26.6,1.1,2.9,136
2010/06/18 11:23:00,44.5940,149.2000,30,6.5,10.7,1.2,2.6,156
2010/06/13 12:33:00,37.3920,141.7980,40,6.2,277.0,12.4,4.9,544
2010/06/13 00:45:00,28.8160,128.6500,17,5.2,7.2,0.5,1.9,2
2010/06/05 14:22:00,43.2670,146.8720,62,5.5,49.8,1.3,2.9,118
2010/06/01 13:49:00,37.5090,141.5410,45,4.8,29.6,1.9,2.7,151
2010/05/26 17:53:00,25.7380,129.9900,48,6.4,19.2,0.7,2.3,12
2010/05/17 16:58:00,28.7760,128.5550,9,4.7,4.7,0.4,1.7,1
2010/05/16 21:35:00,28.7660,128.5650,13,5.0,9.8,0.8,2.3,2
2010/05/16 20:26:00,28.7790,128.5270,11,4.6,4.9,0.4,1.9,1
2010/05/13 20:01:00,33.4040,131.6650,90,4.7,42.8,1.1,2.7,213
2010/05/03 19:27:00,29.7230,141.4930,65,6.1,5.5,0.2,1.2,63
2010/05/01 18:20:00,37.5550,139.1930,9,4.9,220.9,9.5,4.3,229
2010/04/29 17:01:00,36.6940,141.2500,45,4.5,12.7,0.4,1.7,93
2010/04/27 08:23:00,33.7440,137.0800,377,5.2,8.0,0.3,1.7,104
2010/04/26 12:00:00,22.2060,123.8270,50,6.6,7.9,0.7,2.1,5
2010/04/26 06:23:00,37.9870,142.3970,76,5.1,62.9,1.1,2.9,232
2010/04/26 05:43:00,24.7810,125.0120,53,5.1,18.0,1.2,2.3,5
2010/04/16 16:38:00,38.0370,139.4800,12,4.6,190.3,3.9,3.6,149
2010/04/11 22:02:00,29.5480,130.5000,33,4.9,6.9,0.2,1.4,6
2010/04/09 03:41:00,42.9140,144.7260,57,4.8,75.1,4.2,3.8,113
2010/03/31 06:18:00,36.4190,140.6480,55,4.6,153.9,4.4,4.0,190
2010/03/30 10:03:00,43.1900,138.5810,25,5.8,36.9,1.4,3.1,99
2010/03/28 05:02:00,33.5030,140.9260,50,4.7,8.1,0.3,1.5,5
2010/03/16 07:30:00,35.6700,140.1330,68,4.5,24.9,0.7,2.3,196
2010/03/14 17:08:00,37.7200,141.8210,40,6.7,171.8,11.8,4.6,661
2010/03/13 21:46:00,37.6100,141.4750,78,5.5,206.6,8.9,4.3,457
2010/03/06 22:31:00,43.8800,147.6210,6,5.5,26.8,0.9,2.9,66
2010/03/05 06:49:00,33.9290,139.4250,21,4.6,17.9,0.8,2.2,12
2010/03/01 07:08:00,39.3870,140.6110,118,4.9,17.1,0.7,2.2,148
2010/02/27 05:31:00,25.9140,128.6820,37,7.2,123.0,9.9,4.3,47
2010/02/26 10:07:00,23.6660,122.8090,50,5.7,7.1,0.4,1.6,3
2010/02/22 14:21:00,23.9930,122.9120,32,5.6,6.1,0.3,1.5,2
2010/02/21 11:49:00,33.8220,132.3100,13,4.5,90.8,3.8,3.4,145
2010/02/21 09:57:00,37.5070,141.5710,45,4.8,53.8,2.8,3.0,175
2010/02/18 10:13:00,42.6180,131.0660,619,6.8,6.4,0.4,1.9,278
2010/02/17 04:59:00,34.9470,140.0900,83,4.7,43.8,1.7,3.0,225
2010/02/07 15:10:00,23.3160,123.6950,54,6.5,22.7,1.6,2.8,5
2010/02/04 21:24:00,39.7350,140.6310,151,4.6,27.2,0.5,2.0,106
2010/01/25 16:15:00,30.8690,131.1520,49,5.4,81.0,4.0,3.6,94
2010/01/24 16:19:00,41.2050,141.6490,14,4.5,43.6,2.3,3.5,105
2010/01/17 15:04:00,38.0490,143.5310,41,5.6,17.1,0.6,2.1,285
2010/01/16 00:45:00,43.3740,147.0590,38,5.1,30.8,0.7,2.7,55
2010/01/15 20:08:00,26.7160,126.3870,118,5.6,17.2,0.9,2.5,11
2010/01/15 03:46:00,42.3490,143.1210,51,5.0,47.9,1.9,3.1,200
2010/01/07 16:11:00,27.9440,128.8790,44,4.8,130.2,3.1,3.4,5
2009/12/30 04:23:00,41.8340,142.2060,72,4.8,21.9,1.5,2.9,174
2009/12/28 09:13:00,43.1700,144.6470,85,5.0,105.1,7.3,3.8,120
2009/12/24 09:23:00,42.1930,135.0050,381,6.1,12.4,0.7,2.2,304
2009/12/20 23:30:00,40.9890,143.2720,44,4.7,4.3,0.2,1.5,27
2009/12/19 22:09:00,34.9640,139.1250,4,4.5,210.6,10.8,4.5,43
2009/12/19 22:02:00,23.7730,121.6480,32,6.7,10.2,0.9,2.2,5
2009/12/19 04:31:00,38.0270,141.8840,45,4.6,26.0,0.8,2.4,135
2009/12/19 00:53:00,34.9600,139.1260,4,4.5,370.5,11.8,4.9,87
2009/12/18 20:48:00,33.6990,141.3030,63,5.2,13.1,0.6,2.3,156
2009/12/18 08:45:00,34.9570,139.1310,5,5.1,703.4,47.8,5.6,129
2009/12/18 05:41:00,36.3300,139.7210,78,5.1,238.8,8.9,4.6,349
2009/12/17 23:45:00,34.9550,139.1380,4,5.0,555.0,36.8,5.5,118
2009/12/16 14:12:00,33.1050,133.3650,31,4.6,74.9,2.6,3.3,148
2009/12/15 17:54:00,34.1700,140.3850,47,4.5,31.2,0.7,2.4,38
2009/12/12 22:50:00,28.2060,129.5270,35,4.6,75.1,1.1,2.8,4
2009/12/10 08:25:00,42.9920,146.9470,54,5.2,13.6,0.4,2.0,21
2009/12/02 15:14:00,37.1420,141.4800,48,4.9,32.4,1.4,2.8,159
2009/11/28 14:39:00,24.3330,123.5770,20,4.9,34.1,1.0,2.2,3
2009/11/24 14:26:00,43.2890,146.9610,53,5.0,34.4,1.0,2.8,54
2009/11/21 15:39:00,37.1300,139.8460,10,4.5,207.4,7.5,4.1,196
2009/11/13 21:09:00,37.1600,142.1890,36,4.5,6.3,0.2,1.5,52
2009/11/07 04:22:00,36.6950,141.2460,46,4.5,28.8,0.7,2.4,103
2009/10/31 02:42:00,41.0790,142.8190,14,4.5,10.3,0.4,1.8,55
2009/10/30 16:03:00,29.1630,129.9390,60,6.8,77.2,8.2,4.3,50
2009/10/29 02:37:00,32.3190,132.1000,26,4.7,96.1,1.6,3.0,96
2009/10/25 15:16:00,29.1760,130.0570,66,4.9,5.8,0.4,1.8,1
2009/10/23 10:28:00,36.5990,141.1780,45,5.0,99.5,3.4,3.9,270
2009/10/12 18:42:00,37.4290,139.7000,4,4.9,126.9,4.0,3.6,100
2009/10/11 10:12:00,43.0000,146.9790,50,5.4,34.0,1.3,2.9,48
2009/10/10 17:43:00,41.7170,142.2290,92,5.1,56.0,3.4,3.6,246
2009/10/05 09:35:00,42.4500,141.5620,20,4.7,96.3,2.8,3.3,110
2009/10/04 02:36:00,23.6060,121.5940,74,6.3,2.1,0.2,1.0,2
2009/10/02 10:43:00,41.7440,143.8560,41,4.8,12.0,0.4,2.0,42
2009/09/30 07:36:00,27.8430,127.8300,10,5.7,4.1,0.2,1.2,5
2009/09/29 21:03:00,43.6230,144.6640,5,4.5,70.1,2.2,3.2,56
2009/09/29 04:23:00,27.8640,127.8590,13,6.1,11.0,0.6,2.1,7
2009/09/22 20:40:00,37.5940,141.6660,76,4.7,70.5,3.1,3.3,151
2009/09/13 17:37:00,41.2720,142.7160,27,4.5,13.4,0.4,2.0,60
2009/09/10 18:29:00,43.1550,146.2590,68,4.7,34.7,0.8,2.5,56
2009/09/08 22:33:00,37.6950,141.7580,49,4.5,20.8,0.4,2.0,83
2009/09/08 01:24:00,42.1890,142.9760,51,4.8,49.4,2.0,3.2,159
2009/09/04 11:30:00,35.8100,140.0950,67,4.5,32.0,1.4,2.7,208
2009/09/03 22:26:00,31.1210,130.3020,167,6.0,104.0,3.1,3.6,303
2009/09/01 21:02:00,35.6070,141.0950,36,4.9,10.2,0.6,1.9,70
2009/08/31 00:46:00,37.0900,141.4880,48,4.8,37.3,1.1,2.9,173
