Download Time:2026/05/18 12:16:32,Search Date:2012/01/02 - 2024/01/01 Magnitude(min):4.5 
Origin Time,Latitude[degree],Longitude[degree],Depth[km],Magnitude,Max Acc[gal],Max Vel[cm/s],Seismic Intensity,Number of stations
2022/03/16 23:34:00,37.6770,141.6080,57,6.1,253.8,9.2,4.3,361
2022/03/08 01:58:00,37.5200,137.2400,14,4.8,193.5,10.5,4.3,119
2022/03/06 10:13:00,27.9940,130.2500,35,5.1,8.3,0.6,2.3,4
2022/02/26 14:49:00,39.2620,142.4560,41,4.8,53.5,1.0,2.6,87
2022/02/26 08:32:00,37.5090,141.4030,49,4.5,45.2,1.0,2.2,103
2022/02/25 17:50:00,26.8060,126.3690,29,5.4,5.0,0.3,1.3,1
2022/02/24 04:53:00,26.8530,126.3840,29,4.9,2.6,0.2,1.1,3
2022/02/22 05:52:00,26.8460,126.3400,17,5.8,6.4,0.5,1.6,2
2022/02/21 11:24:00,28.7640,130.0470,36,4.7,4.0,0.2,1.5,1
2022/02/21 07:11:00,34.0720,137.3480,356,5.0,9.2,0.3,1.6,86
2022/02/18 11:55:00,38.1700,141.7170,52,5.3,214.8,3.7,3.4,197
2022/02/17 18:17:00,42.0390,142.5410,57,5.0,27.2,1.0,2.7,194
2022/02/13 15:50:00,42.3740,144.0690,61,4.6,150.6,3.7,3.5,90
2022/02/12 01:43:00,23.9240,122.2930,17,5.8,2.5,0.3,1.2,2
2022/02/09 07:41:00,26.7780,126.3640,19,5.4,4.4,0.2,1.1,1
2022/02/09 01:36:00,26.8180,126.2840,28,5.6,10.7,0.4,1.9,2
2022/01/29 06:00:00,39.0770,142.4060,47,4.7,57.2,1.6,2.7,89
2022/01/22 05:31:00,32.7140,132.0600,38,4.7,71.3,2.2,3.3,97
2022/01/22 01:21:00,32.7050,132.0600,38,4.5,60.3,1.5,3.1,55
2022/01/22 01:08:00,32.7120,132.0740,45,6.6,427.8,54.2,5.8,488
2022/01/13 15:26:00,31.0830,131.4920,30,4.6,23.0,1.0,2.6,31
2022/01/03 18:46:00,23.9390,122.2180,27,6.3,2.6,0.4,1.5,2
2021/12/26 17:26:00,25.1340,125.6340,39,6.1,58.7,1.6,3.1,9
2021/12/21 11:53:00,43.7270,146.0540,96,5.0,35.2,1.0,2.6,49
2021/12/21 01:05:00,42.3820,142.6610,39,4.8,42.7,1.7,3.0,174
2021/12/12 12:31:00,36.1300,139.8550,50,5.0,214.9,6.7,3.7,307
2021/12/12 06:34:00,43.2590,146.3260,46,4.5,18.8,0.5,2.2,20
2021/12/09 11:05:00,29.3380,129.4520,14,6.1,17.2,1.4,2.9,6
2021/12/08 16:22:00,37.7200,141.5750,53,5.0,69.9,2.0,3.0,201
2021/12/08 02:29:00,37.1620,141.2110,17,5.2,49.4,1.6,3.1,205
2021/12/03 09:28:00,33.7970,135.1500,18,5.4,494.1,8.5,4.4,346
2021/12/03 06:37:00,35.5500,138.9930,19,4.8,320.4,9.8,4.5,293
2021/12/02 17:25:00,37.6650,141.7130,53,4.7,31.2,1.6,2.6,102
2021/12/02 01:58:00,36.2140,139.9930,65,5.1,179.6,6.2,4.3,281
2021/11/29 21:40:00,31.2880,142.3800,90,6.4,6.9,0.6,1.9,201
2021/11/24 17:06:00,39.3290,142.0970,48,4.7,99.3,2.6,3.2,113
2021/11/23 18:48:00,38.9020,142.2740,47,4.7,108.3,3.0,3.4,104
2021/11/20 08:57:00,35.7300,139.5360,99,4.6,49.1,2.0,3.1,266
2021/11/13 13:45:00,31.1880,130.4650,149,4.7,17.8,0.3,1.8,106
2021/11/11 00:45:00,23.7280,126.3690,115,6.5,18.3,1.2,2.6,12
2021/11/09 01:14:00,37.0590,140.5860,6,4.9,198.0,10.9,4.3,200
2021/11/03 11:36:00,37.0600,141.2000,49,4.8,94.8,2.3,3.1,157
2021/11/01 06:14:00,36.4570,140.6150,57,5.3,147.0,6.7,4.1,355
2021/11/01 05:35:00,33.2720,135.6710,20,5.0,17.8,0.7,2.2,87
2021/10/28 09:55:00,36.0600,139.9110,45,4.5,146.3,4.9,3.8,199
2021/10/27 01:28:00,37.2400,142.1750,23,5.0,28.0,1.5,2.7,140
2021/10/24 14:11:00,24.4730,121.7280,73,6.3,4.3,0.6,1.7,3
2021/10/21 17:37:00,32.1760,138.4530,356,5.6,20.6,0.7,2.5,250
2021/10/19 21:36:00,41.5390,142.9090,38,5.4,35.5,2.0,3.0,204
2021/10/18 00:49:00,40.9390,142.2210,61,4.6,38.4,1.2,3.0,105
2021/10/10 23:16:00,42.3520,143.1140,51,4.7,56.5,1.2,3.0,123
2021/10/09 14:32:00,39.9840,142.2490,54,4.7,75.9,1.1,2.9,104
2021/10/09 11:47:00,42.3770,141.9420,97,4.5,33.1,0.9,2.3,109
2021/10/07 22:41:00,35.5870,140.1060,75,5.9,179.9,21.0,4.8,495
2021/10/06 17:13:00,31.2410,131.4820,43,5.4,119.8,8.4,4.4,107
2021/10/06 03:03:00,25.6980,124.9800,29,5.4,7.8,0.4,1.7,2
2021/10/06 02:46:00,40.0040,142.2570,56,5.9,419.8,12.1,4.9,367
2021/10/06 02:30:00,25.7190,124.9920,24,5.5,8.6,0.6,1.9,2
2021/09/30 17:45:00,38.4270,141.9640,61,4.5,91.1,1.5,2.9,129
2021/09/29 17:37:00,38.7940,135.6530,394,6.1,33.3,1.9,3.2,409
2021/09/27 20:26:00,36.6440,141.1080,50,4.8,85.8,1.6,3.1,153
2021/09/19 19:04:00,36.2840,137.6350,4,4.7,106.1,1.3,2.8,57
2021/09/19 17:19:00,36.3370,137.6210,1,4.9,20.2,0.5,1.8,34
2021/09/19 17:18:00,36.3420,137.6260,0,5.3,104.6,3.1,3.3,135
2021/09/16 18:42:00,37.5020,137.3030,13,5.1,327.1,13.2,4.7,144
2021/09/14 07:46:00,32.4560,137.9980,385,6.0,18.2,1.1,2.5,237
2021/09/02 04:17:00,37.6990,141.6200,59,4.6,52.5,1.6,2.9,123
2021/08/27 05:49:00,36.4150,141.0980,40,5.1,73.6,1.6,2.9,196
2021/08/27 05:46:00,36.4100,141.0950,41,4.5,41.5,0.9,2.6,122
2021/08/25 04:38:00,27.4510,129.3240,31,4.9,9.1,0.3,1.5,3
2021/08/22 11:24:00,37.6040,141.6400,60,5.1,122.5,7.4,4.1,213
2021/08/16 05:03:00,35.4470,136.3360,13,4.6,259.1,6.4,3.5,236
2021/08/13 14:36:00,36.9340,141.4060,11,4.6,13.8,0.5,1.8,59
2021/08/05 06:50:00,24.7290,122.3480,55,6.3,1.4,0.2,0.7,1
2021/08/04 13:40:00,36.1600,141.7500,21,5.7,14.3,0.7,2.1,119
2021/08/04 11:56:00,36.2550,141.8430,18,5.1,8.6,0.4,1.6,93
2021/08/04 05:43:00,36.1900,141.9110,6,5.4,13.6,0.8,2.2,138
2021/08/04 05:33:00,36.2020,141.8080,18,6.0,32.3,2.2,3.0,289
2021/08/03 22:20:00,37.3390,142.0710,40,4.6,6.5,0.2,1.5,34
2021/08/03 19:29:00,36.1970,141.8080,17,5.1,13.0,0.6,2.2,109
2021/08/03 13:38:00,42.8130,140.9870,145,4.5,4.8,0.3,1.5,18
2021/07/31 14:26:00,43.2950,141.7740,176,5.1,14.3,0.5,1.9,103
2021/07/31 13:09:00,33.7940,134.6350,45,4.5,75.6,2.6,3.0,183
2021/07/28 00:55:00,35.9690,140.9850,10,4.6,47.5,1.2,3.0,97
2021/07/27 05:19:00,37.3350,141.3450,81,4.5,55.3,2.6,2.9,143
2021/07/26 11:16:00,41.4750,142.1410,52,5.2,88.3,4.6,4.0,192
2021/07/18 19:11:00,37.0500,139.2800,4,4.6,109.4,1.4,2.9,69
2021/07/18 18:50:00,37.0340,139.2800,4,4.7,117.9,1.6,3.3,118
2021/07/17 20:50:00,33.6350,131.8570,76,5.1,151.0,7.6,4.3,315
2021/07/16 20:50:00,33.2390,139.4630,10,4.5,5.7,0.3,1.5,1
2021/07/16 13:20:00,33.2670,139.4830,16,5.4,46.7,2.3,3.3,7
2021/07/13 09:30:00,45.5870,151.5080,30,6.2,3.2,0.3,1.3,25
2021/07/11 11:34:00,28.1260,128.1000,10,4.7,2.1,0.1,0.5,1
2021/07/06 18:34:00,28.1340,128.0850,7,4.7,1.4,0.1,0.7,1
2021/06/30 22:18:00,39.5290,140.4680,130,4.5,7.2,0.3,1.5,50
2021/06/29 14:55:00,31.7240,131.8220,41,4.7,26.9,1.5,3.0,71
2021/06/20 20:08:00,43.4750,142.6870,158,5.4,20.0,0.9,2.2,190
2021/06/19 07:39:00,33.4570,132.5160,42,4.7,124.6,2.3,3.2,216
2021/06/10 18:56:00,40.9900,142.4190,47,4.6,37.0,1.2,2.8,91
2021/06/09 22:06:00,40.0870,142.4320,38,5.0,31.3,1.0,2.8,135
2021/06/09 07:34:00,39.8600,142.2820,33,4.9,120.1,1.7,3.2,118
2021/06/08 10:19:00,37.8050,141.6300,75,4.9,31.7,1.2,2.9,196
2021/06/07 03:11:00,34.5700,140.2300,93,5.1,72.6,3.0,3.5,120
2021/06/01 13:43:00,40.1270,142.4590,39,4.7,12.2,0.5,1.9,76
2021/05/29 19:10:00,42.0420,142.6560,63,4.9,50.6,1.9,3.2,104
2021/05/29 10:02:00,36.3390,141.8360,32,5.7,14.6,0.9,2.3,205
2021/05/29 09:04:00,36.3570,141.8560,28,5.0,9.2,0.4,1.8,92
2021/05/29 08:21:00,36.3470,141.8650,24,5.3,10.8,0.7,2.1,123
2021/05/27 06:04:00,40.4540,143.2170,32,4.8,6.7,0.3,1.6,74
2021/05/24 23:41:00,25.6310,126.9720,57,4.6,2.8,0.1,0.9,2
2021/05/16 15:41:00,37.5950,141.5610,53,4.5,32.2,0.9,2.3,127
2021/05/16 12:24:00,42.0970,144.4770,8,6.1,89.3,4.3,3.8,198
2021/05/14 20:46:00,42.4870,142.5970,20,4.6,42.9,1.6,3.0,74
2021/05/14 08:58:00,37.6950,141.7650,46,6.3,120.4,5.7,3.8,493
2021/05/05 04:33:00,43.2800,146.5010,59,4.5,30.9,0.7,2.2,24
2021/05/05 03:10:00,37.1900,141.6730,36,5.1,35.0,1.4,2.8,175
2021/05/03 14:07:00,25.6110,123.8550,192,5.7,11.8,1.0,2.4,10
2021/05/01 10:27:00,38.1700,141.7440,51,6.8,560.1,23.3,5.4,721
2021/04/21 02:39:00,36.3070,138.6150,165,4.6,7.7,0.5,1.9,102
2021/04/19 13:06:00,38.0390,141.4210,65,4.7,44.4,1.2,2.7,139
2021/04/18 09:29:00,38.3140,141.8670,48,5.8,185.9,4.5,3.7,368
2021/04/12 23:01:00,29.2960,129.3470,14,5.3,3.3,0.3,1.4,1
2021/04/11 05:40:00,29.3210,129.3900,20,4.6,1.9,0.1,0.8,1
2021/04/10 16:36:00,29.3040,129.2750,21,5.1,1.5,0.1,0.7,1
2021/04/10 15:52:00,29.3130,129.3070,19,4.5,3.0,0.2,1.3,1
2021/04/10 07:07:00,29.3110,129.4250,22,5.3,13.8,1.2,2.6,2
2021/04/03 21:58:00,38.9000,142.0760,45,4.5,77.6,1.7,3.0,121
2021/04/01 13:30:00,41.5090,142.0820,55,4.7,13.6,0.3,1.8,76
2021/03/28 09:27:00,33.6490,140.4210,55,5.6,43.8,1.8,3.0,200
2021/03/27 07:02:00,26.0730,125.0420,152,6.2,14.7,0.8,2.1,13
2021/03/21 06:56:00,37.6620,141.6710,55,4.5,21.1,0.4,1.9,74
2021/03/20 18:09:00,38.4640,141.6310,59,6.9,747.7,36.5,5.8,766
2021/03/20 09:26:00,40.1240,142.4120,39,4.8,26.1,0.7,2.3,103
2021/03/17 17:29:00,37.6920,141.6160,57,5.2,120.9,3.1,3.7,221
2021/03/16 04:56:00,36.1500,139.8210,54,4.9,196.5,2.7,3.8,259
2021/03/15 00:26:00,34.0250,135.2500,4,4.6,299.8,4.1,3.5,94
2021/03/14 02:16:00,40.1300,142.4120,40,4.6,21.6,0.6,2.2,83
2021/03/09 08:30:00,38.7570,141.5960,76,4.9,199.0,3.6,3.5,186
2021/03/03 06:23:00,43.8820,147.4710,0,5.9,22.0,0.8,2.7,88
2021/02/28 23:30:00,30.0460,131.3240,27,4.8,9.3,0.5,1.9,14
2021/02/27 02:04:00,37.7550,141.7180,55,4.8,43.8,0.8,2.5,122
2021/02/26 20:31:00,41.0570,142.0910,65,4.5,35.7,1.3,2.9,123
2021/02/20 22:23:00,43.2670,146.7570,68,5.0,29.8,0.8,2.5,41
2021/02/20 01:16:00,40.7020,142.8270,34,5.0,12.5,0.4,1.8,98
2021/02/19 10:07:00,37.6750,141.5530,53,4.6,39.2,1.3,2.8,135
2021/02/17 23:06:00,37.6250,141.5950,56,4.6,31.6,1.1,2.6,122
2021/02/15 21:26:00,37.5150,141.4930,48,5.5,47.7,3.3,3.3,215
2021/02/14 16:31:00,37.5140,141.4310,50,5.2,142.9,6.8,4.1,238
2021/02/14 03:25:00,39.0820,142.4110,47,5.1,110.8,2.7,3.5,145
2021/02/13 23:51:00,37.6520,141.6430,56,5.2,74.6,3.2,3.7,228
2021/02/13 23:36:00,37.6040,141.6010,58,4.6,61.6,1.5,2.9,119
2021/02/13 23:08:00,37.7250,141.7010,55,7.3,1432.4,82.1,6.4,931
2021/02/08 23:24:00,42.3520,144.9720,20,5.1,11.6,0.7,2.2,53
2021/02/07 02:36:00,24.5890,122.5540,112,5.2,6.9,0.3,1.4,3
2021/01/27 14:07:00,42.7070,142.0240,128,5.4,36.1,2.6,3.3,251
2021/01/25 16:25:00,23.4210,123.6250,55,5.5,5.0,0.3,1.5,5
2021/01/25 03:24:00,42.1100,144.8740,11,5.1,5.6,0.5,1.9,31
2021/01/23 22:12:00,37.0970,141.5100,42,4.5,20.3,0.4,2.0,102
2021/01/23 14:39:00,42.3440,142.7310,111,4.6,14.1,0.7,2.2,119
2021/01/23 01:04:00,37.2620,141.5460,22,4.6,18.2,0.8,2.2,85
2021/01/15 22:38:00,33.8870,137.2880,364,5.3,15.9,0.6,2.1,184
2021/01/15 17:40:00,42.4470,143.2590,53,4.6,21.0,0.5,2.1,97
2021/01/12 11:39:00,43.6350,139.9890,235,6.0,13.3,0.6,2.1,241
2021/01/09 14:36:00,37.8440,142.5370,42,4.7,7.9,0.2,1.5,37
2021/01/03 14:24:00,25.9590,128.6270,32,5.2,3.7,0.3,1.5,4
2021/01/01 01:53:00,34.4770,139.3060,12,4.7,87.8,4.6,3.9,42
2020/12/30 09:35:00,36.4470,140.6200,56,5.2,252.0,7.0,4.2,304
2020/12/21 02:23:00,40.7790,142.6960,43,6.5,218.1,11.3,4.6,522
2020/12/20 18:35:00,38.6970,142.2640,42,4.6,26.1,0.8,2.4,82
2020/12/18 20:36:00,34.4990,139.3100,8,4.6,52.4,1.9,3.1,14
2020/12/18 18:09:00,34.4840,139.3060,11,5.0,116.8,4.3,3.9,63
2020/12/17 16:42:00,36.0540,139.9400,45,4.6,186.6,5.4,3.9,192
2020/12/16 10:28:00,42.6870,144.2040,66,5.0,180.5,8.8,4.2,124
2020/12/16 00:35:00,39.2290,143.9360,53,4.8,16.5,0.4,2.1,77
2020/12/12 16:19:00,40.0900,142.1120,48,5.6,352.1,10.2,4.8,276
2020/12/11 18:48:00,24.2640,125.2470,41,5.2,16.9,0.5,1.7,5
2020/12/10 22:19:00,24.6980,121.9690,86,6.3,6.2,0.3,1.5,3
2020/12/01 07:55:00,48.0950,141.1840,619,6.7,10.2,1.4,2.5,203
2020/11/22 19:06:00,36.5870,141.1030,45,5.7,291.0,11.5,4.5,426
2020/11/21 03:01:00,40.1290,142.4890,38,4.5,12.2,0.5,1.8,71
2020/11/15 07:57:00,26.7080,126.6450,104,4.5,5.1,0.2,1.2,5
2020/11/07 02:16:00,40.9540,143.2420,18,5.3,19.3,0.6,2.3,132
2020/11/07 01:14:00,40.9540,143.2240,18,4.6,9.5,0.4,1.9,35
2020/11/06 17:56:00,40.9290,143.2510,17,5.7,43.0,2.0,3.2,199
2020/10/22 16:14:00,23.9540,123.5850,30,4.6,7.8,0.2,1.3,2
2020/10/06 15:27:00,39.3820,141.9170,94,4.7,66.4,1.7,3.4,137
2020/10/05 11:32:00,36.3390,140.6580,87,4.5,61.9,1.3,3.0,160
2020/10/03 21:26:00,29.8310,130.7390,32,5.1,10.9,0.3,1.6,7
2020/10/03 18:31:00,33.5290,141.0450,48,5.8,18.3,1.5,2.9,143
2020/09/30 22:58:00,38.7720,142.1690,43,4.6,52.0,0.8,2.4,84
2020/09/27 15:38:00,24.6090,125.2020,28,4.7,20.0,0.8,2.0,2
2020/09/27 13:13:00,35.0770,137.7880,45,5.1,165.9,4.8,3.9,258
2020/09/17 09:18:00,39.3290,142.0910,48,4.5,64.5,1.3,2.7,67
2020/09/15 12:41:00,55.9550,158.5000,330,6.4,2.5,0.2,1.2,4
2020/09/13 19:44:00,40.6920,142.6810,41,4.7,10.4,0.8,2.3,91
2020/09/12 12:49:00,38.7100,142.2720,42,4.7,42.2,0.8,2.3,98
2020/09/12 11:50:00,38.6920,142.2660,42,4.9,63.6,1.0,2.6,143
2020/09/12 11:44:00,38.7190,142.2740,43,6.2,270.0,5.7,4.0,459
2020/09/08 11:58:00,27.0540,127.9040,61,4.7,17.5,0.8,2.4,9
2020/09/07 06:34:00,36.6840,141.4800,38,5.2,36.4,1.6,2.9,215
2020/09/05 10:34:00,36.6890,141.4810,38,4.6,15.0,0.3,1.8,87
2020/09/04 09:10:00,36.1120,136.1910,7,5.0,89.7,3.8,3.7,176
2020/09/04 06:45:00,37.1140,142.4210,17,5.3,4.1,0.2,1.4,51
2020/09/02 19:35:00,43.0400,145.7840,44,4.8,43.9,1.0,2.6,54
2020/09/02 02:50:00,36.4470,136.7900,9,4.6,86.1,1.6,3.1,124
2020/08/27 23:14:00,44.1050,148.0720,0,4.9,7.0,0.2,1.7,21
2020/08/21 04:51:00,42.7200,145.4070,45,4.5,18.7,0.6,2.3,27
2020/08/07 00:34:00,33.7550,136.8450,389,5.3,15.8,0.5,2.2,138
2020/08/06 12:06:00,37.3400,138.8210,186,5.1,10.8,0.4,1.6,148
2020/08/06 02:54:00,36.2200,141.6060,54,5.6,16.3,1.4,2.7,232
2020/08/04 20:21:00,34.4600,140.2950,75,4.6,138.1,5.3,3.9,107
2020/07/29 05:33:00,35.9290,140.8210,20,4.5,108.7,3.7,3.1,117
2020/07/26 21:52:00,24.1640,122.4030,51,5.5,2.3,0.2,1.0,2
2020/07/20 14:25:00,24.3090,125.2600,43,5.0,10.7,0.3,1.6,3
2020/07/17 15:10:00,44.4350,147.6620,146,4.9,9.6,0.3,1.9,23
2020/07/17 13:49:00,37.5600,141.6250,46,4.6,29.0,0.7,2.2,121
2020/07/14 22:21:00,43.7850,147.1520,88,4.9,24.1,0.4,1.9,40
2020/07/13 10:42:00,41.0370,142.7890,31,4.9,14.3,0.5,2.1,96
2020/07/12 18:32:00,40.8790,143.1590,22,4.9,10.3,0.4,1.9,70
2020/07/09 14:14:00,45.1300,149.6030,146,5.2,7.2,0.2,1.5,40
2020/07/09 06:05:00,36.0600,139.8460,45,4.7,88.1,3.3,3.3,254
2020/07/05 15:09:00,36.2570,137.6230,4,4.8,94.2,1.5,3.2,71
2020/07/03 14:13:00,37.5040,141.5750,46,4.9,62.8,1.8,2.8,172
2020/07/02 16:07:00,43.6070,147.6720,11,4.8,9.3,0.5,1.7,33
2020/06/26 02:00:00,23.9660,123.5800,35,4.6,2.3,0.1,0.7,2
2020/06/25 04:47:00,35.5500,141.1150,36,6.1,142.1,12.4,4.4,341
2020/06/19 09:26:00,24.9440,123.4000,18,5.6,6.1,0.2,1.3,1
2020/06/19 01:43:00,24.9980,123.3700,14,5.7,3.8,0.3,1.2,1
2020/06/16 01:55:00,37.8220,141.6480,82,4.5,32.3,0.8,2.2,137
2020/06/14 05:18:00,24.1980,122.4290,52,5.5,3.5,0.2,0.9,3
2020/06/14 00:51:00,28.7590,128.3570,165,6.3,38.9,1.9,3.2,81
2020/06/10 00:22:00,33.3140,133.3660,21,4.7,115.2,3.8,3.5,124
2020/06/04 05:31:00,36.4250,140.6950,52,4.8,132.6,2.9,3.3,174
2020/06/01 06:02:00,36.1870,140.3460,97,5.2,146.2,5.0,4.1,353
2020/05/31 03:14:00,42.5190,143.7060,94,5.6,217.9,6.9,4.2,240
2020/05/29 19:05:00,36.2590,137.6430,4,5.3,115.0,2.2,3.5,131
2020/05/27 18:19:00,24.8460,125.4100,51,5.2,70.8,2.7,3.1,3
2020/05/23 04:33:00,27.2910,128.4370,48,4.9,50.6,2.0,3.2,10
2020/05/19 18:45:00,27.9810,129.4920,41,4.5,15.8,0.4,1.9,4
2020/05/19 16:55:00,36.3090,137.6250,2,4.7,67.4,1.3,2.7,84
2020/05/19 14:23:00,36.2900,137.6310,3,4.7,157.4,2.7,3.3,65
2020/05/19 13:13:00,36.2800,137.6310,3,5.4,134.9,4.6,3.4,137
2020/05/19 12:17:00,37.5100,141.4280,50,5.4,225.9,8.3,4.0,282
2020/05/19 02:01:00,36.2570,137.6210,5,4.8,67.6,1.4,3.0,50
2020/05/18 12:00:00,38.1720,141.6990,51,5.2,100.5,3.1,3.4,210
2020/05/17 20:38:00,33.6050,134.7560,37,4.6,162.7,6.2,4.3,136
2020/05/15 06:40:00,38.6990,142.2590,39,4.6,51.8,1.0,2.5,85
2020/05/14 04:30:00,40.1000,142.0260,12,4.6,69.1,2.6,3.3,70
2020/05/13 10:28:00,36.2590,137.6380,3,4.8,55.8,1.1,2.7,62
2020/05/13 09:40:00,36.2490,137.6350,2,4.7,37.4,0.8,2.4,58
2020/05/13 07:04:00,36.2570,137.6300,2,4.6,32.5,0.7,2.3,27
2020/05/11 08:58:00,36.3840,141.0410,47,5.8,84.2,2.2,3.5,285
2020/05/09 06:35:00,40.0990,142.0270,11,4.8,77.3,2.3,3.3,99
2020/05/06 01:57:00,35.6290,140.0810,68,5.0,40.3,3.1,3.3,253
2020/05/04 22:07:00,35.7270,140.6130,48,5.6,121.2,7.7,4.2,232
2020/05/03 21:01:00,31.2920,128.6950,15,4.9,3.6,0.3,1.3,13
2020/05/03 20:54:00,31.3000,128.7190,9,6.2,18.6,1.5,2.9,69
2020/04/30 12:15:00,40.8370,142.8270,34,5.3,42.1,1.3,2.9,194
2020/04/27 11:32:00,36.2450,137.6330,10,4.8,48.9,1.3,2.8,69
2020/04/26 23:02:00,42.1000,144.9720,45,4.7,10.4,0.5,1.9,44
2020/04/26 09:49:00,36.1290,140.0830,66,4.8,156.4,5.3,3.6,253
2020/04/26 02:22:00,36.2490,137.6400,6,5.0,108.6,2.2,3.2,130
2020/04/24 04:52:00,41.4770,141.9960,65,5.2,33.1,1.0,2.6,188
2020/04/23 13:57:00,36.2320,137.6530,5,5.0,61.4,1.7,3.0,87
2020/04/23 13:52:00,36.2240,137.6560,1,4.6,52.4,1.0,2.8,51
2020/04/23 13:44:00,36.2220,137.6650,3,5.5,198.7,6.8,4.4,169
2020/04/20 20:38:00,31.1840,130.4020,148,4.6,20.1,0.6,2.2,42
2020/04/20 05:39:00,38.8840,142.1020,46,6.2,242.6,7.0,4.3,433
2020/04/18 17:26:00,27.1690,140.5100,477,6.8,14.7,1.1,2.7,227
2020/04/17 06:22:00,26.0180,128.6970,34,5.3,5.6,0.3,1.5,4
2020/04/15 16:19:00,26.3610,128.9220,36,5.2,6.2,0.3,1.7,4
2020/04/12 00:44:00,36.1950,139.9630,53,5.0,595.5,16.6,5.0,288
2020/04/11 05:29:00,35.6270,141.0680,27,4.5,7.5,0.4,1.5,16
2020/04/08 14:55:00,26.6590,126.6650,102,4.5,3.7,0.1,0.9,5
2020/04/07 14:12:00,32.5420,132.1340,33,4.7,43.4,2.3,3.4,91
2020/04/04 12:55:00,28.6490,129.2770,66,4.7,18.3,0.5,2.2,4
2020/04/02 19:08:00,24.7990,125.3750,49,4.5,18.7,0.6,1.9,2
2020/03/31 20:24:00,36.3870,141.0400,47,4.7,51.1,1.6,3.1,149
2020/03/31 00:52:00,23.8480,123.3690,31,5.5,6.3,0.3,1.6,2
2020/03/29 12:39:00,24.1730,124.2090,10,5.0,6.6,0.3,1.5,4
2020/03/28 09:58:00,41.9190,142.3570,70,5.0,60.3,4.0,3.4,181
2020/03/23 22:57:00,26.5510,128.7500,25,4.5,8.5,0.3,1.6,3
2020/03/13 02:18:00,37.2750,136.8260,12,5.5,509.5,31.5,5.3,215
2020/03/09 04:28:00,33.3190,132.0300,59,4.7,65.8,2.3,3.2,207
2020/02/23 21:57:00,45.0560,148.5880,175,4.9,10.9,0.3,1.8,18
2020/02/20 00:50:00,43.3040,143.9490,5,4.6,222.4,6.0,3.5,39
2020/02/13 19:34:00,45.0530,149.1670,155,7.2,119.2,5.5,4.1,409
2020/02/12 19:37:00,37.3070,141.3610,87,5.4,119.4,5.4,4.0,340
2020/02/06 20:19:00,36.3400,141.7280,54,5.7,20.3,2.0,2.9,189
2020/02/02 20:11:00,28.8210,129.9240,26,4.5,9.7,0.5,2.1,2
2020/02/01 02:07:00,35.9650,140.0660,63,5.3,203.3,6.6,4.4,312
2020/02/01 01:11:00,35.6700,140.7150,50,5.0,49.7,2.9,3.4,123
2020/01/29 08:39:00,27.3280,126.5340,14,5.7,2.9,0.3,1.0,2
2020/01/28 10:36:00,43.3700,145.9870,96,5.5,103.1,3.4,3.6,135
2020/01/15 20:31:00,42.9050,145.1210,91,4.8,34.7,1.0,2.6,79
2020/01/14 13:25:00,36.1190,140.8780,52,4.9,43.8,1.3,2.8,150
2020/01/14 04:53:00,36.0740,139.8860,46,4.8,115.2,4.0,3.8,260
2020/01/12 00:55:00,43.3170,146.3810,48,4.8,57.3,1.2,3.0,46
2020/01/08 11:57:00,37.1490,141.9960,41,4.7,6.6,0.3,1.6,60
2020/01/06 09:53:00,29.1630,130.4940,68,4.8,3.1,0.2,1.4,1
2020/01/06 09:20:00,29.1780,130.4890,68,4.9,3.8,0.3,1.6,1
2020/01/03 10:19:00,40.1450,139.4880,204,4.8,9.2,0.2,1.4,85
2020/01/03 03:24:00,35.8070,141.1180,34,5.8,63.7,5.0,3.6,263
2019/12/28 08:41:00,24.1310,123.8190,18,4.6,5.3,0.1,1.0,2
2019/12/27 14:10:00,37.9340,142.7670,29,4.8,15.3,0.6,2.2,63
2019/12/26 18:26:00,38.5250,141.8190,49,4.7,106.3,1.4,2.7,109
2019/12/24 23:37:00,43.4940,146.1690,93,4.8,78.1,1.6,3.3,58
2019/12/20 05:28:00,30.5690,131.1550,30,4.5,14.3,0.4,1.8,12
2019/12/19 15:21:00,40.5090,142.1820,50,5.5,250.8,10.6,4.4,245
2019/12/18 08:35:00,27.3010,128.4340,47,5.1,105.2,2.9,3.6,10
2019/12/11 18:39:00,37.7250,141.8040,41,5.3,62.1,1.5,3.0,211
2019/12/07 12:34:00,37.3770,141.7800,41,4.6,70.3,2.9,3.5,118
2019/12/05 23:54:00,31.1080,131.4470,30,4.7,19.0,0.9,2.5,42
2019/12/05 22:35:00,36.8050,140.5480,8,4.6,728.8,17.0,4.3,154
2019/12/04 19:35:00,36.9500,139.6830,7,4.8,457.7,20.0,5.2,187
2019/12/04 10:38:00,36.8050,140.5410,9,4.9,432.7,9.1,4.5,252
2019/12/03 10:18:00,36.1390,139.8200,52,4.7,254.7,6.3,3.8,260
2019/12/03 08:25:00,40.1950,142.0340,42,4.5,64.5,1.0,2.5,97
2019/11/29 13:01:00,39.1220,143.0370,26,5.6,14.8,1.1,2.7,137
2019/11/28 16:41:00,42.8220,145.2520,49,4.7,82.8,2.1,3.2,56
2019/11/26 15:09:00,34.0420,133.0660,16,4.6,95.5,2.5,3.2,202
2019/11/23 21:58:00,43.6140,147.1820,34,5.4,31.8,1.0,2.7,60
